scenario,beacons,trial,target_x,target_y,estimate_x,estimate_y,error,beacon_position_rmse,beacon_yaw_rmse,cost,iterations,runtime_ms,solver_converged,success
3,1,19,1.20000000,-0.75000000,1.19648064,-0.82186944,0.07195556,0.14450073,0.04238136,5214.62848449,80,2.29300000,1,0
3,1,20,1.20000000,-0.75000000,1.18644706,-0.81929062,0.07060362,0.14011604,0.04680506,4490.04499081,80,2.32100000,1,0
3,1,21,1.20000000,-0.75000000,1.18249240,-0.82591238,0.07790511,0.14946228,0.04661801,5168.36012028,80,2.29000000,1,0
3,1,22,1.20000000,-0.75000000,1.19011566,-0.82833615,0.07895729,0.14882897,0.04594342,5468.21955105,80,2.26800000,1,0
3,1,23,1.20000000,-0.75000000,1.18117953,-0.81858889,0.07112416,0.14162052,0.04066353,4582.47236608,80,2.29300000,1,0
3,1,24,1.20000000,-0.75000000,1.18526752,-0.81202607,0.06375170,0.13927776,0.04244238,4043.02151520,80,2.28300000,1,0
3,1,25,1.20000000,-0.75000000,1.17744831,-0.81476572,0.06857971,0.13351337,0.03754659,4275.76428358,80,2.30100000,1,0
3,1,26,1.20000000,-0.75000000,1.18430073,-0.82208813,0.07377782,0.13451728,0.04328879,3957.70030219,80,2.30900000,1,0
3,1,27,1.20000000,-0.75000000,1.18113611,-0.81997111,0.07246932,0.14206217,0.04145045,4679.70554375,80,2.28400000,1,0
3,1,28,1.20000000,-0.75000000,1.18795813,-0.83569459,0.08653652,0.14445951,0.04854086,4607.54124412,80,2.27600000,1,0
3,1,29,1.20000000,-0.75000000,1.18284237,-0.81640282,0.06858366,0.14745877,0.04685807,4707.52552409,80,2.30000000,1,0
3,1,30,1.20000000,-0.75000000,1.17976598,-0.81508609,0.06815875,0.15057670,0.04538882,4914.61347908,80,2.30900000,1,0
3,1,31,1.20000000,-0.75000000,1.18552514,-0.81414549,0.06575838,0.13722232,0.04467958,4082.82650556,80,2.28900000,1,0
3,1,32,1.20000000,-0.75000000,1.18401126,-0.82658289,0.07823413,0.14002078,0.05003414,4147.71298517,80,2.28800000,1,0
3,1,33,1.20000000,-0.75000000,1.19482850,-0.83296480,0.08312582,0.15143028,0.04750857,5434.20872997,80,2.27400000,1,0
3,1,34,1.20000000,-0.75000000,1.17504934,-0.81107568,0.06597556,0.13445251,0.04227987,4282.97799460,80,2.31500000,1,0
3,1,35,1.20000000,-0.75000000,1.16644923,-0.82123916,0.07874435,0.12690099,0.04363933,3508.82565612,80,2.27300000,1,0
3,1,36,1.20000000,-0.75000000,1.17875088,-0.81374693,0.06719521,0.14920609,0.04145021,5487.32426195,80,2.26900000,1,0
3,1,37,1.20000000,-0.75000000,1.18066172,-0.82370973,0.07620428,0.14716228,0.03885250,5694.14903167,80,2.26500000,1,0
3,1,38,1.20000000,-0.75000000,1.16834291,-0.81145311,0.06912782,0.13656237,0.04544021,3767.50206883,80,2.28600000,1,0
3,1,39,1.20000000,-0.75000000,1.18820961,-0.81593667,0.06698252,0.13979918,0.04460495,4412.09082356,80,2.29500000,1,0
3,1,40,1.20000000,-0.75000000,1.19295750,-0.81784489,0.06820943,0.14710115,0.04307662,5300.58553246,80,2.28300000,1,0
3,1,41,1.20000000,-0.75000000,1.17625645,-0.81905822,0.07302598,0.14163046,0.04170594,4655.79683607,80,2.27800000,1,0
3,1,42,1.20000000,-0.75000000,1.18363205,-0.82686274,0.07858620,0.14588583,0.04719840,4716.57383413,80,2.28600000,1,0
3,1,43,1.20000000,-0.75000000,1.18028400,-0.82233728,0.07497601,0.14210314,0.04242832,4952.62647790,80,2.29100000,1,0
3,1,44,1.20000000,-0.75000000,1.18789538,-0.82641646,0.07736923,0.14254261,0.04702280,4575.93384151,80,2.28100000,1,0
3,1,45,1.20000000,-0.75000000,1.19213546,-0.81736677,0.06782428,0.14442557,0.04346047,5125.77072250,80,2.28400000,1,0
3,1,46,1.20000000,-0.75000000,1.18897143,-0.82099851,0.07184997,0.13664172,0.04584448,4130.90771190,80,2.28600000,1,0
3,1,47,1.20000000,-0.75000000,1.17009288,-0.83281100,0.08804600,0.14597285,0.04605121,4974.69517682,80,2.26900000,1,0
3,1,48,1.20000000,-0.75000000,1.18080426,-0.83114945,0.08338891,0.14677014,0.04795276,4680.02778927,80,2.27000000,1,0
3,1,49,1.20000000,-0.75000000,1.18657140,-0.82610723,0.07728284,0.13410902,0.04182611,4292.07348847,80,2.29700000,1,0
3,1,50,1.20000000,-0.75000000,1.19116309,-0.82632463,0.07683450,0.13752736,0.04350856,4579.36780427,80,2.33200000,1,0
3,1,51,1.20000000,-0.75000000,1.18689775,-0.81900141,0.07023434,0.14162037,0.04752010,4531.23549597,80,2.29600000,1,0
3,1,52,1.20000000,-0.75000000,1.19685733,-0.82250448,0.07257256,0.14448826,0.04382630,5045.04358126,80,2.30700000,1,0
3,1,53,1.20000000,-0.75000000,1.17865155,-0.82198160,0.07508067,0.14439770,0.04659180,4518.53298132,80,2.36400000,1,0
3,1,54,1.20000000,-0.75000000,1.18044590,-0.81939490,0.07209726,0.15405903,0.05151201,5562.21789397,80,2.36100000,1,0
3,1,55,1.20000000,-0.75000000,1.18423710,-0.81559061,0.06745811,0.13496829,0.03833466,4498.76299240,80,2.29200000,1,0
3,1,56,1.20000000,-0.75000000,1.18506653,-0.82627957,0.07772761,0.14752377,0.04686226,5125.26411870,80,2.29200000,1,0
3,1,57,1.20000000,-0.75000000,1.17151851,-0.82341779,0.07874876,0.14567383,0.04260126,5399.76174249,80,2.28600000,1,0
3,1,58,1.20000000,-0.75000000,1.18513422,-0.82641948,0.07785197,0.14002294,0.04282444,4624.58994361,80,2.28400000,1,0
3,1,59,1.20000000,-0.75000000,1.17830599,-0.81215175,0.06582910,0.13311019,0.04363978,3890.17577581,80,2.27600000,1,0
3,1,60,1.20000000,-0.75000000,1.19231801,-0.81545014,0.06589942,0.13809520,0.04233513,4576.91384489,80,2.29000000,1,0
3,1,61,1.20000000,-0.75000000,1.18587982,-0.81995413,0.07136498,0.14124108,0.04354890,4626.78798432,80,2.27200000,1,0
3,1,62,1.20000000,-0.75000000,1.19802268,-0.82036351,0.07039129,0.14121057,0.04533017,4649.82424749,80,2.26200000,1,0
3,1,63,1.20000000,-0.75000000,1.18463283,-0.82269954,0.07430594,0.14181814,0.04654316,4493.49894010,80,2.27800000,1,0
3,1,64,1.20000000,-0.75000000,1.17516207,-0.82700111,0.08090794,0.13983734,0.04472684,4483.68096387,80,2.29200000,1,0
3,1,65,1.20000000,-0.75000000,1.16602201,-0.80563055,0.06518637,0.13301631,0.03783788,4133.14650415,80,2.29400000,1,0
3,1,66,1.20000000,-0.75000000,1.18398627,-0.81809087,0.06994859,0.13867418,0.04222583,4547.85614317,80,2.28800000,1,0
3,1,67,1.20000000,-0.75000000,1.18434663,-0.80669421,0.05881549,0.12990626,0.03822594,3939.55047375,80,2.28400000,1,0
3,1,68,1.20000000,-0.75000000,1.17911944,-0.82498881,0.07784163,0.14445803,0.04554326,4781.23194505,80,2.26700000,1,0
3,1,69,1.20000000,-0.75000000,1.18133257,-0.83253398,0.08461874,0.15259088,0.04755677,5327.61941032,80,2.25900000,1,0
3,1,70,1.20000000,-0.75000000,1.18148214,-0.81775207,0.07023713,0.13121999,0.03972431,4169.65941827,80,2.25800000,1,0
3,1,71,1.20000000,-0.75000000,1.19123832,-0.82471070,0.07522271,0.13394266,0.04450477,4202.57931839,80,2.30200000,1,0
3,1,72,1.20000000,-0.75000000,1.18919823,-0.82863913,0.07937753,0.14228228,0.04870739,4538.55061171,80,2.27800000,1,0
3,1,73,1.20000000,-0.75000000,1.18683481,-0.83218595,0.08323373,0.13392603,0.04200024,4549.67124274,80,2.28100000,1,0
3,1,74,1.20000000,-0.75000000,1.17718995,-0.82676474,0.08008198,0.15249150,0.04738903,5287.54550490,80,2.27500000,1,0
3,1,75,1.20000000,-0.75000000,1.19277941,-0.82705800,0.07739556,0.14296031,0.04285487,4763.35697319,80,2.28600000,1,0
3,1,76,1.20000000,-0.75000000,1.17356760,-0.81551045,0.07064199,0.14561700,0.04421038,4840.92408307,80,2.28200000,1,0
3,1,77,1.20000000,-0.75000000,1.16609342,-0.82286128,0.08036431,0.14319682,0.04357119,4518.10554833,80,2.27500000,1,0
3,1,78,1.20000000,-0.75000000,1.18215487,-0.82159786,0.07378823,0.15209124,0.04678255,5771.86997353,80,2.34900000,1,0
3,1,79,1.20000000,-0.75000000,1.18739190,-0.80515417,0.05657691,0.13724490,0.04120996,4402.55853598,80,2.27300000,1,0
3,1,80,1.20000000,-0.75000000,1.17580881,-0.81159576,0.06617591,0.14450028,0.04662793,4518.29987666,80,2.25800000,1,0
3,1,81,1.20000000,-0.75000000,1.18221150,-0.81460229,0.06700662,0.14501758,0.04268576,4950.13561493,80,2.28700000,1,0
3,1,82,1.20000000,-0.75000000,1.16215898,-0.82093677,0.08039880,0.15251345,0.04147015,5590.88494411,80,2.27200000,1,0
3,1,83,1.20000000,-0.75000000,1.17746243,-0.82615139,0.07941647,0.14058996,0.04494266,4868.74127452,80,2.27800000,1,0
3,1,84,1.20000000,-0.75000000,1.18000968,-0.81046641,0.06368516,0.13541175,0.04096934,4344.26836264,80,2.27100000,1,0
3,1,85,1.20000000,-0.75000000,1.17588363,-0.82160950,0.07556136,0.14015269,0.04233723,4482.45485477,80,2.30400000,1,0
3,1,86,1.20000000,-0.75000000,1.17245293,-0.82309457,0.07811310,0.14687650,0.04359514,5013.88660283,80,2.29400000,1,0
3,1,87,1.20000000,-0.75000000,1.18804739,-0.82882319,0.07972428,0.14733449,0.04892599,4882.76697868,80,2.28600000,1,0
3,1,88,1.20000000,-0.75000000,1.17672293,-0.82085904,0.07458436,0.14210169,0.03915230,4931.10034139,80,2.26400000,1,0
3,1,89,1.20000000,-0.75000000,1.18737364,-0.81750651,0.06867717,0.13303771,0.03832050,4323.59405804,80,2.27800000,1,0
3,1,90,1.20000000,-0.75000000,1.18186088,-0.81829835,0.07066606,0.14670990,0.04452553,5036.26366654,80,2.33000000,1,0
3,1,91,1.20000000,-0.75000000,1.17732054,-0.83662852,0.08954808,0.16174368,0.04866646,5947.89359371,80,2.31400000,1,0
3,1,92,1.20000000,-0.75000000,1.18838914,-0.81728467,0.06827913,0.14041215,0.04061736,4796.76635107,80,2.26100000,1,0
3,1,93,1.20000000,-0.75000000,1.18731668,-0.81894720,0.07010409,0.14010735,0.04430140,4457.35388464,80,2.29500000,1,0
3,1,94,1.20000000,-0.75000000,1.18919127,-0.83151765,0.08223112,0.14343337,0.05003124,4607.56688094,80,2.30400000,1,0
3,1,95,1.20000000,-0.75000000,1.18249343,-0.82075411,0.07288775,0.13663991,0.03793434,4686.81524556,80,2.28500000,1,0
3,1,96,1.20000000,-0.75000000,1.17694531,-0.83273463,0.08588677,0.15527018,0.05173666,5267.98406069,80,2.27900000,1,0
3,1,97,1.20000000,-0.75000000,1.18671785,-0.83427921,0.08531941,0.14871865,0.04530874,5366.00342702,80,2.30900000,1,0
3,1,98,1.20000000,-0.75000000,1.18301980,-0.81807153,0.07015739,0.14315323,0.04644870,4467.08093421,80,2.27300000,1,0
3,1,99,1.20000000,-0.75000000,1.18692968,-0.82244983,0.07361937,0.13567880,0.04164788,4347.84047432,80,2.28000000,1,0
3,2,0,1.20000000,-0.75000000,1.22333679,-0.71431151,0.04264122,0.12042906,0.02540192,6732.69910210,160,10.29400000,1,0
3,2,1,1.20000000,-0.75000000,1.20589882,-0.72397309,0.02668700,0.10919439,0.02659783,6154.78013566,160,10.12800000,1,0
3,2,2,1.20000000,-0.75000000,1.21150695,-0.71747317,0.03450224,0.12308027,0.02814103,6938.72508762,160,11.09500000,1,0
3,2,3,1.20000000,-0.75000000,1.21334146,-0.72125317,0.03169188,0.12165201,0.02583002,6921.51518070,160,10.23300000,1,0
3,2,4,1.20000000,-0.75000000,1.21374964,-0.71229007,0.04013840,0.12365440,0.03255613,8250.73795046,160,10.14600000,1,0
3,2,5,1.20000000,-0.75000000,1.20524021,-0.71207186,0.03828842,0.11141535,0.02399524,6496.53280245,160,10.17800000,1,0
3,2,6,1.20000000,-0.75000000,1.21027815,-0.69322680,0.05769607,0.12498967,0.02791184,7537.49920132,160,10.16200000,1,0
3,2,7,1.20000000,-0.75000000,1.20067696,-0.71213026,0.03787579,0.12638295,0.02549545,7263.97441381,160,10.13800000,1,0
3,2,8,1.20000000,-0.75000000,1.20361392,-0.71509119,0.03509537,0.12132177,0.02536865,6945.92906215,160,10.15200000,1,0
3,2,9,1.20000000,-0.75000000,1.21264207,-0.71684892,0.03547980,0.11995470,0.03101969,7244.99944337,160,10.20900000,1,0
3,2,10,1.20000000,-0.75000000,1.19338026,-0.71465882,0.03595580,0.12590524,0.03126679,8650.52789571,160,10.35900000,1,0
3,2,11,1.20000000,-0.75000000,1.20392559,-0.72656148,0.02376498,0.12201916,0.02552042,7153.94891236,160,10.25900000,1,0
3,2,12,1.20000000,-0.75000000,1.21438864,-0.70417626,0.04802966,0.11497396,0.02930521,7207.85204004,160,10.19000000,1,0
3,2,13,1.20000000,-0.75000000,1.20098355,-0.71694273,0.03307190,0.12000314,0.02691382,7040.56370415,160,10.10200000,1,0
3,2,14,1.20000000,-0.75000000,1.20746989,-0.71592399,0.03488515,0.11807347,0.02899914,7484.88001804,160,11.43500000,1,0
3,2,15,1.20000000,-0.75000000,1.20001130,-0.72024831,0.02975169,0.11855579,0.02544484,7034.73405108,160,10.22800000,1,0
3,2,16,1.20000000,-0.75000000,1.20356011,-0.72256793,0.02766212,0.11831945,0.02642276,6850.80190091,160,10.16400000,1,0
3,2,17,1.20000000,-0.75000000,1.20796240,-0.72817768,0.02322958,0.12603754,0.03091902,8302.61113645,160,10.28700000,1,0
3,2,18,1.20000000,-0.75000000,1.20981069,-0.71163371,0.03960079,0.11797168,0.02523648,6722.64930456,160,10.11200000,1,0
3,2,19,1.20000000,-0.75000000,1.20491659,-0.71497810,0.03536533,0.12339138,0.02643379,7619.98232416,160,10.20900000,1,0
3,2,20,1.20000000,-0.75000000,1.21379749,-0.70888342,0.04336985,0.12181773,0.03014921,7727.92218051,160,10.14900000,1,0
3,2,21,1.20000000,-0.75000000,1.20407568,-0.71493318,0.03530288,0.12364437,0.02969295,7881.52361305,160,10.18300000,1,0
3,2,22,1.20000000,-0.75000000,1.21338543,-0.73001310,0.02405506,0.12632579,0.03070159,7647.68571339,160,10.14400000,1,0
3,2,23,1.20000000,-0.75000000,1.21521557,-0.70318994,0.04922089,0.11280730,0.02922787,6623.86511080,160,10.17700000,1,0
3,2,24,1.20000000,-0.75000000,1.21089247,-0.70575122,0.04556973,0.12840314,0.03300162,8066.32786540,160,10.23700000,1,0
3,2,25,1.20000000,-0.75000000,1.20531352,-0.72612332,0.02446077,0.12001172,0.02894252,7077.59634359,160,10.13000000,1,0
3,2,26,1.20000000,-0.75000000,1.21491131,-0.70122325,0.05100508,0.12393448,0.03208748,7915.46186534,160,10.12000000,1,0
3,2,27,1.20000000,-0.75000000,1.20137108,-0.71951743,0.03051339,0.11663707,0.03094163,7173.12969957,160,10.19500000,1,0
3,2,28,1.20000000,-0.75000000,1.20759854,-0.71432037,0.03647977,0.13204972,0.02932416,8505.36032643,160,10.13300000,1,0
3,2,29,1.20000000,-0.75000000,1.20555015,-0.71672928,0.03373047,0.12022350,0.02746250,7432.77172211,160,10.14800000,1,0
3,2,30,1.20000000,-0.75000000,1.20433193,-0.71563945,0.03463254,0.11628702,0.02570922,6820.91274596,160,10.19000000,1,0
3,2,31,1.20000000,-0.75000000,1.21348461,-0.72234939,0.03076347,0.11625938,0.02433516,6448.18280514,160,10.08600000,1,0
3,2,32,1.20000000,-0.75000000,1.21647133,-0.71782475,0.03614625,0.12819041,0.02637184,7540.50482705,160,10.13700000,1,0
3,2,33,1.20000000,-0.75000000,1.20234862,-0.72223560,0.02786356,0.12295268,0.03393580,8102.03103499,160,10.11700000,1,0
3,2,34,1.20000000,-0.75000000,1.20683522,-0.71443089,0.03621991,0.12531599,0.02851247,7830.42536743,160,10.12300000,1,0
3,2,35,1.20000000,-0.75000000,1.20691972,-0.71268649,0.03794971,0.12259388,0.02728355,7179.57544275,160,10.20800000,1,0
3,2,36,1.20000000,-0.75000000,1.20536922,-0.71268191,0.03770237,0.11747873,0.02739258,7143.01691846,160,10.18600000,1,0
3,2,37,1.20000000,-0.75000000,1.20847397,-0.72019747,0.03098385,0.11979930,0.03077081,7573.81542162,160,10.08800000,1,0
3,2,38,1.20000000,-0.75000000,1.20337425,-0.71257464,0.03757717,0.12996883,0.03112841,8322.19127097,160,11.57900000,1,0
3,2,39,1.20000000,-0.75000000,1.21030455,-0.70802514,0.04322121,0.12530329,0.03095468,8241.95645599,160,10.23100000,1,0
3,2,40,1.20000000,-0.75000000,1.21031482,-0.71571404,0.03580395,0.12316352,0.02995952,7225.54101392,160,10.12300000,1,0
3,2,41,1.20000000,-0.75000000,1.20055850,-0.70397814,0.04602525,0.12399773,0.02744546,7547.39614222,160,10.19700000,1,0
3,2,42,1.20000000,-0.75000000,1.20210568,-0.72257900,0.02750173,0.12813084,0.02628281,7809.20993089,160,10.32800000,1,0
3,2,43,1.20000000,-0.75000000,1.20592451,-0.70862097,0.04180101,0.12354498,0.02649472,6649.48671408,160,11.24400000,1,0
3,2,44,1.20000000,-0.75000000,1.21400696,-0.71402485,0.03860578,0.11478546,0.02374051,6634.05480058,160,15.12100000,1,0
3,2,45,1.20000000,-0.75000000,1.20934005,-0.71914030,0.03224217,0.12464555,0.03033258,7501.45948058,160,15.50500000,1,0
3,2,46,1.20000000,-0.75000000,1.20122577,-0.71906964,0.03095464,0.11942623,0.02593342,7504.81837996,160,15.75300000,1,0
3,2,47,1.20000000,-0.75000000,1.20616028,-0.70447467,0.04594023,0.12918569,0.02826476,8097.74180912,160,15.31800000,1,0
3,2,48,1.20000000,-0.75000000,1.21150020,-0.70841699,0.04314396,0.12002459,0.03030284,7792.12116439,160,15.39000000,1,0
3,2,49,1.20000000,-0.75000000,1.20830162,-0.70844956,0.04237164,0.12294542,0.02740958,7337.40159584,160,15.60700000,1,0
3,2,50,1.20000000,-0.75000000,1.20962509,-0.71298588,0.03824510,0.12043354,0.02610187,7269.61622559,160,10.17200000,1,0
3,2,51,1.20000000,-0.75000000,1.21068275,-0.71923637,0.03256566,0.12048587,0.02329793,7093.12275087,160,13.91300000,1,0
3,2,52,1.20000000,-0.75000000,1.20891685,-0.70523513,0.04564432,0.11859311,0.02844555,7481.62172881,160,10.88300000,1,0
3,2,53,1.20000000,-0.75000000,1.19491490,-0.72628755,0.02425157,0.12975090,0.02639292,7767.40982009,160,10.21200000,1,0
3,2,54,1.20000000,-0.75000000,1.20859790,-0.71114337,0.03979650,0.11983636,0.02750672,7067.23027267,160,10.32800000,1,0
3,2,55,1.20000000,-0.75000000,1.20401698,-0.70975059,0.04044936,0.13081098,0.02960168,8297.37846214,160,10.19300000,1,0
3,2,56,1.20000000,-0.75000000,1.20328052,-0.70697575,0.04314913,0.13234935,0.02848987,8210.16353339,160,10.17400000,1,0
3,2,57,1.20000000,-0.75000000,1.20085939,-0.70109925,0.04890830,0.11921581,0.02432652,7208.17932007,160,10.11700000,1,0
3,2,58,1.20000000,-0.75000000,1.21125842,-0.73184517,0.02136234,0.11362051,0.02536106,6270.70731323,160,12.92300000,1,0
3,2,59,1.20000000,-0.75000000,1.20093708,-0.70939392,0.04061689,0.12503475,0.02928473,8142.43720778,160,10.94200000,1,0
3,2,60,1.20000000,-0.75000000,1.20567290,-0.70859712,0.04178971,0.12265718,0.03089186,7697.38464764,160,10.27600000,1,0
3,2,61,1.20000000,-0.75000000,1.20262153,-0.72131889,0.02880067,0.12697096,0.03002214,7800.35649497,160,10.16700000,1,0
3,2,62,1.20000000,-0.75000000,1.19399970,-0.71274199,0.03773808,0.12342382,0.03073635,7529.89349496,160,10.25000000,1,0
3,2,63,1.20000000,-0.75000000,1.20650803,-0.71836712,0.03229541,0.12887478,0.02753002,7816.89421055,160,10.12200000,1,0
3,2,64,1.20000000,-0.75000000,1.20752755,-0.71011616,0.04058799,0.12293338,0.02919054,7593.31059022,160,10.04700000,1,0
3,2,65,1.20000000,-0.75000000,1.20922206,-0.70337880,0.04752455,0.12581621,0.02573247,7861.72865650,160,10.21100000,1,0
3,2,66,1.20000000,-0.75000000,1.21581997,-0.70883797,0.04409744,0.12588972,0.02787429,7435.35599222,160,10.14000000,1,0
3,2,67,1.20000000,-0.75000000,1.19563491,-0.70975045,0.04048556,0.11920922,0.02726353,7326.65563543,160,10.08200000,1,0
3,2,68,1.20000000,-0.75000000,1.20565665,-0.70301610,0.04732320,0.12415564,0.02415282,7039.17095680,160,10.11200000,1,0
3,2,69,1.20000000,-0.75000000,1.20358390,-0.71080193,0.03936157,0.11532168,0.02440236,6290.25727469,160,10.30100000,1,0
3,2,70,1.20000000,-0.75000000,1.20936183,-0.69788376,0.05295042,0.11749470,0.03066177,7931.81095791,160,10.13600000,1,0
3,2,71,1.20000000,-0.75000000,1.20712528,-0.71394123,0.03675601,0.12106102,0.02469586,6973.95910118,160,10.31300000,1,0
3,2,72,1.20000000,-0.75000000,1.20897050,-0.72181815,0.02957510,0.10949117,0.02654996,6149.43174812,160,10.13100000,1,0
3,2,73,1.20000000,-0.75000000,1.21574153,-0.70720278,0.04560041,0.11721362,0.02850120,7087.06604746,160,10.11000000,1,0
3,2,74,1.20000000,-0.75000000,1.19378516,-0.72419548,0.02654237,0.12366800,0.02791705,8099.58796029,160,10.15200000,1,0
3,2,75,1.20000000,-0.75000000,1.20241548,-0.72333714,0.02677205,0.11387646,0.02583140,6357.27032270,160,10.19300000,1,0
3,2,76,1.20000000,-0.75000000,1.20117912,-0.70719016,0.04282608,0.12538820,0.02649261,7500.98524612,160,10.10400000,1,0
3,2,77,1.20000000,-0.75000000,1.20335276,-0.71620018,0.03396570,0.12553936,0.02636235,7969.36842274,160,10.11000000,1,0
3,2,78,1.20000000,-0.75000000,1.20551155,-0.72012580,0.03037836,0.11867179,0.02753502,7204.33415214,160,10.18200000,1,0
3,2,79,1.20000000,-0.75000000,1.20525128,-0.72452562,0.02601000,0.11623087,0.02685589,6748.44819487,160,10.48500000,1,0
3,2,80,1.20000000,-0.75000000,1.20854659,-0.71829530,0.03283644,0.11603179,0.02676492,6949.75073511,160,13.62400000,1,0
3,2,81,1.20000000,-0.75000000,1.21560272,-0.72275725,0.03139446,0.11198183,0.02751062,6133.97929597,160,15.24200000,1,0
3,2,82,1.20000000,-0.75000000,1.20432194,-0.71745105,0.03283463,0.12243181,0.02730168,7412.42983285,160,15.32900000,1,0
3,2,83,1.20000000,-0.75000000,1.19503940,-0.70151240,0.04874069,0.12894505,0.03010129,7702.85938765,160,15.50900000,1,0
3,2,84,1.20000000,-0.75000000,1.19444264,-0.70300887,0.04731860,0.13106208,0.02845583,7765.61079930,160,10.87200000,1,0
3,2,85,1.20000000,-0.75000000,1.20998803,-0.70626164,0.04486429,0.13179574,0.03037704,8739.14833444,160,10.17500000,1,0
3,2,86,1.20000000,-0.75000000,1.20245001,-0.71813819,0.03195587,0.11967273,0.03172915,7438.45994375,160,10.15600000,1,0
3,2,87,1.20000000,-0.75000000,1.20810078,-0.70881116,0.04197789,0.12466154,0.02921365,8267.84748576,160,10.25800000,1,0
3,2,88,1.20000000,-0.75000000,1.20887265,-0.72508831,0.02644459,0.11407783,0.02401810,6280.16672267,160,10.68500000,1,0
3,2,89,1.20000000,-0.75000000,1.20892067,-0.70563615,0.04525185,0.12544719,0.02854478,7734.59217573,160,10.16200000,1,0
3,2,90,1.20000000,-0.75000000,1.19969318,-0.71692512,0.03307630,0.11898523,0.03004092,7783.79190499,160,10.15000000,1,0
3,2,91,1.20000000,-0.75000000,1.21183786,-0.71525866,0.03670281,0.12486484,0.02860719,6890.83003843,160,10.18500000,1,0
3,2,92,1.20000000,-0.75000000,1.19861945,-0.71529109,0.03473635,0.12014779,0.02682491,7342.04484036,160,10.13300000,1,0
3,2,93,1.20000000,-0.75000000,1.20284715,-0.68782654,0.06223862,0.11751484,0.02499014,7718.74473936,160,10.16600000,1,0
3,2,94,1.20000000,-0.75000000,1.21133712,-0.70421030,0.04717232,0.12260785,0.02853822,8010.33713618,160,10.10400000,1,0
3,2,95,1.20000000,-0.75000000,1.19801588,-0.70533868,0.04470537,0.12275140,0.03042587,7925.45462223,160,10.14900000,1,0
3,2,96,1.20000000,-0.75000000,1.21697318,-0.70128208,0.05158996,0.13153529,0.03221237,9215.21366908,160,10.12400000,1,0
3,2,97,1.20000000,-0.75000000,1.21592278,-0.70641813,0.04639950,0.13106422,0.02792301,8399.87064087,160,10.20400000,1,0
3,2,98,1.20000000,-0.75000000,1.20059208,-0.70902447,0.04097981,0.12359059,0.03019332,8338.89545119,160,10.14600000,1,0
3,2,99,1.20000000,-0.75000000,1.20254723,-0.70817335,0.04190414,0.12526264,0.02781999,7713.83915007,160,10.09800000,1,0
